"Automovel","Bicicleta","Caminhao","Moto","Onibus","Outros","Utilitario","Periodo","Km_cat","Gravemente_feridos_Mortos","Chave"
1,0,0,1,0,0,0,"manha","(225,250]",0,"NOVADUTRA_BR-116/SP_36501_2010-12-08"
1,0,1,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_36401_2010-12-08"
4,0,0,0,0,0,0,"vespertino","(225,250]",0,"NOVADUTRA_BR-116/SP_42901_2010-12-08"
1,0,1,0,0,0,0,"vespertino","(225,250]",0,"NOVADUTRA_BR-116/SP_43801_2010-12-08"
2,0,1,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_44001_2010-12-08"
2,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_44201_2010-12-08"
4,0,0,0,0,0,0,"vespertino","(225,250]",0,"NOVADUTRA_BR-116/SP_46601_2010-12-08"
0,0,0,1,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_48901_2010-12-08"
0,0,1,0,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_49501_2010-12-08"
2,0,0,0,0,0,0,"vespertino","(75,100]",0,"NOVADUTRA_BR-116/SP_57301_2010-12-08"
0,0,0,1,0,1,0,"vespertino","(225,250]",0,"NOVADUTRA_BR-116/SP_59601_2010-12-08"
0,0,0,1,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_61801_2010-12-08"
1,0,0,1,0,0,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_66801_2010-12-08"
1,0,0,0,0,0,0,"noturno","(175,200]",0,"NOVADUTRA_BR-116/SP_69501_2010-12-08"
1,0,0,0,0,0,0,"noturno","(175,200]",0,"NOVADUTRA_BR-116/SP_72901_2010-12-08"
0,0,0,0,0,0,1,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_73501_2010-12-08"
0,0,2,0,0,0,0,"noturno","(75,100]",0,"NOVADUTRA_BR-116/SP_81901_2010-12-08"
0,0,3,0,0,0,0,"madrugada","(100,125]",0,"NOVADUTRA_BR-116/SP_6201_2010-12-08"
0,0,2,0,0,0,0,"madrugada","(100,125]",0,"NOVADUTRA_BR-116/SP_7101_2010-12-08"
1,0,1,1,1,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_16101_2010-12-08"
2,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_38701_2011-06-18"
4,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_44901_2011-06-18"
1,0,0,0,0,0,0,"vespertino","(225,250]",0,"NOVADUTRA_BR-116/SP_48401_2011-06-18"
1,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_51201_2011-06-18"
1,0,0,1,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_58101_2011-06-18"
1,0,1,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_61101_2011-06-18"
1,0,1,0,0,0,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_62401_2011-06-18"
1,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_2301_2011-06-18"
1,0,0,0,0,0,0,"madrugada","(175,200]",1,"NOVADUTRA_BR-116/SP_2501_2011-06-18"
1,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_3001_2011-06-18"
2,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_62901_2011-06-18"
1,0,0,0,0,1,0,"madrugada","(225,250]",0,"NOVADUTRA_BR-116/SP_2801_2013-08-22"
0,0,0,0,0,1,0,"noturno","(225,250]",1,"NOVADUTRA_BR-116/SP_73801_2013-08-22"
1,0,0,0,0,1,0,"madrugada","(100,125]",0,"NOVADUTRA_BR-116/SP_5001_2013-08-22"
2,0,1,0,0,0,1,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_8301_2013-08-22"
2,0,1,0,0,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_11201_2013-06-08"
4,0,0,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_12101_2013-06-08"
0,0,1,1,0,0,0,"manha","(125,150]",1,"NOVADUTRA_BR-116/SP_12701_2013-06-08"
1,0,0,0,0,0,0,"manha","(50,75]",0,"NOVADUTRA_BR-116/SP_15901_2013-06-08"
0,0,1,0,1,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_16001_2013-06-08"
1,0,0,1,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_16201_2013-06-08"
1,0,0,0,0,0,1,"manha","(25,50]",0,"NOVADUTRA_BR-116/SP_16801_2013-06-08"
1,0,0,0,0,0,0,"manha","(50,75]",0,"NOVADUTRA_BR-116/SP_17601_2013-06-08"
2,0,0,0,0,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_19801_2013-06-08"
1,0,0,0,0,1,0,"madrugada","(125,150]",0,"NOVADUTRA_BR-116/SP_1001_2013-06-09"
2,0,0,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_27901_2013-06-09"
1,0,1,0,0,0,0,"vespertino","(175,200]",0,"NOVADUTRA_BR-116/SP_29501_2013-06-09"
1,0,0,0,1,0,0,"vespertino","(50,75]",0,"NOVADUTRA_BR-116/SP_32501_2013-06-09"
1,0,1,0,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_35201_2013-06-09"
2,0,0,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_35701_2013-06-09"
1,0,0,1,0,0,0,"vespertino","(75,100]",0,"NOVADUTRA_BR-116/SP_37001_2013-06-09"
1,0,0,0,0,0,0,"vespertino","(75,100]",0,"NOVADUTRA_BR-116/SP_38401_2013-06-09"
1,0,0,1,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_38801_2013-06-09"
1,0,0,1,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_42401_2013-06-09"
1,0,1,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_43001_2013-06-09"
1,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_43501_2013-06-09"
2,0,0,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_44901_2013-06-09"
3,0,0,0,0,2,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_47301_2013-06-09"
1,0,0,0,0,0,0,"vespertino","[0,25]",0,"NOVADUTRA_BR-116/SP_47701_2013-06-09"
0,0,0,1,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_50501_2013-06-09"
0,0,2,0,0,0,0,"noturno","(75,100]",0,"NOVADUTRA_BR-116/SP_54301_2013-06-09"
1,0,0,0,0,0,0,"madrugada","(25,50]",0,"NOVADUTRA_BR-116/SP_3801_2013-06-09"
1,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_6601_2013-06-09"
0,0,0,1,0,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_20201_2013-06-09"
1,0,0,0,0,0,0,"manha","[0,25]",0,"NOVADUTRA_BR-116/SP_28801_2013-06-10"
0,0,2,0,0,0,0,"vespertino","(175,200]",0,"NOVADUTRA_BR-116/SP_39801_2013-06-10"
0,0,2,0,0,0,0,"vespertino","(175,200]",0,"NOVADUTRA_BR-116/SP_43601_2013-06-10"
1,0,1,0,0,0,0,"vespertino","(225,250]",0,"NOVADUTRA_BR-116/SP_43701_2013-06-10"
0,0,2,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_47401_2013-06-10"
1,0,0,0,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_49201_2013-06-10"
2,0,0,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_50001_2013-06-10"
0,0,1,0,0,0,0,"vespertino","(75,100]",0,"NOVADUTRA_BR-116/SP_55401_2013-06-10"
1,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_55701_2013-06-10"
2,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_61401_2013-06-10"
2,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_63601_2013-06-10"
0,0,1,0,0,0,1,"noturno","(50,75]",0,"NOVADUTRA_BR-116/SP_75801_2013-06-10"
2,0,0,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_82001_2013-06-10"
0,0,2,0,1,0,0,"madrugada","(25,50]",1,"NOVADUTRA_BR-116/SP_4601_2013-06-10"
1,0,1,0,0,0,0,"madrugada","(150,175]",0,"NOVADUTRA_BR-116/SP_6701_2013-06-10"
3,0,0,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_8501_2013-06-10"
0,0,2,0,1,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_10601_2013-06-10"
1,0,0,0,0,0,0,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_14401_2013-06-10"
3,0,0,0,0,0,0,"manha","(225,250]",0,"NOVADUTRA_BR-116/SP_18901_2013-06-10"
0,0,1,0,0,0,0,"madrugada","(150,175]",1,"NOVADUTRA_BR-116/SP_501_2013-06-11"
0,0,0,1,0,0,0,"manha","(225,250]",0,"NOVADUTRA_BR-116/SP_29701_2013-06-11"
1,0,1,0,0,0,0,"vespertino","(225,250]",0,"NOVADUTRA_BR-116/SP_32601_2013-06-11"
1,0,0,0,0,0,0,"vespertino","(175,200]",0,"NOVADUTRA_BR-116/SP_32901_2013-06-11"
2,0,0,0,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_53001_2013-06-11"
1,0,1,0,0,2,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_55001_2013-06-11"
1,0,0,0,1,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_55101_2013-06-11"
1,0,1,0,0,0,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_55201_2013-06-11"
3,0,0,0,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_56701_2013-06-11"
0,0,1,0,0,0,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_68701_2013-06-11"
0,0,2,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_69201_2013-06-11"
1,0,0,0,0,1,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_8401_2013-06-11"
1,0,0,1,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_15401_2013-06-11"
1,0,0,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_21501_2013-06-11"
1,0,0,0,0,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_24401_2013-06-11"
1,0,0,0,0,0,0,"madrugada","(100,125]",0,"NOVADUTRA_BR-116/SP_1801_2013-06-12"
2,0,0,0,0,0,0,"manha","(225,250]",0,"NOVADUTRA_BR-116/SP_32901_2013-06-12"
1,0,1,0,0,0,0,"vespertino","(75,100]",1,"NOVADUTRA_BR-116/SP_38101_2013-06-12"
1,0,1,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_38201_2013-06-12"
3,0,0,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_58601_2013-06-12"
1,0,1,0,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_59501_2013-06-12"
1,0,1,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_60001_2013-06-12"
0,0,0,1,0,0,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_60601_2013-06-12"
3,0,0,0,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_61901_2013-06-12"
1,0,0,0,0,0,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_62701_2013-06-12"
0,0,1,0,0,0,0,"madrugada","[0,25]",0,"NOVADUTRA_BR-116/SP_3101_2013-06-12"
1,0,1,0,0,0,0,"madrugada","(75,100]",0,"NOVADUTRA_BR-116/SP_3701_2013-06-12"
1,0,0,0,0,1,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_71401_2013-06-12"
0,0,0,0,0,0,1,"noturno","[0,25]",0,"NOVADUTRA_BR-116/SP_73401_2013-06-12"
0,0,2,0,0,0,0,"madrugada","(150,175]",0,"NOVADUTRA_BR-116/SP_4301_2013-06-12"
0,0,1,0,0,0,0,"madrugada","(125,150]",0,"NOVADUTRA_BR-116/SP_6301_2013-06-12"
0,0,1,0,0,0,0,"madrugada","(100,125]",0,"NOVADUTRA_BR-116/SP_8801_2013-06-12"
0,0,0,1,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_9901_2013-06-12"
1,0,0,2,0,0,0,"manha","(225,250]",0,"NOVADUTRA_BR-116/SP_11001_2013-06-12"
1,0,0,0,0,0,0,"manha","(75,100]",0,"NOVADUTRA_BR-116/SP_24701_2013-06-12"
0,0,1,0,0,1,0,"manha","(50,75]",0,"NOVADUTRA_BR-116/SP_28501_2013-06-12"
1,0,0,1,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_32701_2013-06-13"
0,0,2,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_32801_2013-06-13"
1,0,0,0,1,0,1,"manha","(225,250]",0,"NOVADUTRA_BR-116/SP_33001_2013-06-13"
1,0,0,1,0,1,0,"manha","(225,250]",0,"NOVADUTRA_BR-116/SP_35101_2013-06-13"
0,0,1,0,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_43901_2013-06-13"
1,0,1,0,0,0,0,"vespertino","(225,250]",0,"NOVADUTRA_BR-116/SP_44501_2013-06-13"
0,0,0,0,0,1,0,"vespertino","[0,25]",0,"NOVADUTRA_BR-116/SP_45101_2013-06-13"
0,0,2,0,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_46801_2013-06-13"
4,0,0,0,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_48601_2013-06-13"
1,0,1,0,0,0,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_56201_2013-06-13"
0,0,0,1,0,1,0,"noturno","(125,150]",1,"NOVADUTRA_BR-116/SP_58301_2013-06-13"
2,0,0,0,0,0,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_65101_2013-06-13"
1,0,0,0,0,0,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_65301_2013-06-13"
1,0,0,0,0,0,1,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_67101_2013-06-13"
1,0,0,0,0,0,1,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_70701_2013-06-13"
0,0,2,1,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_71601_2013-06-13"
1,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_2801_2013-06-13"
1,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_3501_2013-06-13"
0,0,1,0,0,0,0,"madrugada","(25,50]",0,"NOVADUTRA_BR-116/SP_5701_2013-06-13"
0,0,0,0,0,0,1,"manha","(100,125]",0,"NOVADUTRA_BR-116/SP_10301_2013-06-13"
1,0,0,0,0,1,0,"manha","(225,250]",0,"NOVADUTRA_BR-116/SP_27101_2013-06-13"
1,0,1,0,0,0,0,"madrugada","(150,175]",0,"NOVADUTRA_BR-116/SP_2301_2013-06-14"
0,0,2,0,0,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_34201_2013-06-14"
2,0,0,0,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_43601_2013-06-14"
4,0,0,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_63301_2013-06-14"
5,0,0,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_66601_2013-06-14"
2,0,0,0,0,0,0,"noturno","(50,75]",0,"NOVADUTRA_BR-116/SP_67101_2013-06-14"
3,0,0,0,0,0,0,"noturno","[0,25]",0,"NOVADUTRA_BR-116/SP_67801_2013-06-14"
4,0,0,0,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_68901_2013-06-14"
5,0,0,0,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_69001_2013-06-14"
0,0,0,1,0,0,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_69301_2013-06-14"
1,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_71801_2013-06-14"
0,0,2,0,0,0,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_82101_2013-06-14"
0,0,0,0,1,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_3901_2013-06-14"
1,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_6801_2013-06-14"
0,0,1,0,0,1,0,"madrugada","(25,50]",0,"NOVADUTRA_BR-116/SP_7701_2013-06-14"
1,0,0,0,1,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_13101_2013-06-14"
1,0,1,0,0,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_16701_2013-06-14"
0,0,1,0,0,0,0,"madrugada","(50,75]",0,"NOVADUTRA_BR-116/SP_1701_2011-06-27"
1,0,0,1,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_43701_2011-06-27"
1,0,1,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_50401_2011-06-27"
0,0,0,0,0,0,1,"vespertino","(25,50]",0,"NOVADUTRA_BR-116/SP_50501_2011-06-27"
0,0,1,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_53501_2011-06-27"
3,1,0,0,0,0,0,"noturno","(75,100]",1,"NOVADUTRA_BR-116/SP_56301_2011-06-27"
3,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_63701_2011-06-27"
0,0,0,1,0,0,0,"noturno","(150,175]",0,"NOVADUTRA_BR-116/SP_68901_2011-06-27"
0,0,0,0,0,1,1,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_69601_2011-06-27"
0,0,2,0,0,0,0,"noturno","(25,50]",0,"NOVADUTRA_BR-116/SP_74601_2011-06-27"
1,0,0,1,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_8501_2011-06-27"
2,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_9801_2011-06-27"
2,0,1,0,0,0,0,"manha","(175,200]",0,"NOVADUTRA_BR-116/SP_10801_2011-06-27"
1,0,1,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_12401_2011-06-27"
4,0,0,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_13501_2011-06-27"
0,0,1,0,0,0,0,"manha","(25,50]",0,"NOVADUTRA_BR-116/SP_15701_2011-06-27"
2,0,0,0,0,0,0,"manha","(125,150]",0,"NOVADUTRA_BR-116/SP_18201_2011-06-27"
1,0,0,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_20201_2011-06-27"
2,0,0,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_20501_2011-06-27"
3,0,0,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_23001_2011-06-27"
1,0,1,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_31901_2011-06-28"
1,0,0,0,1,0,0,"vespertino","(25,50]",0,"NOVADUTRA_BR-116/SP_38901_2011-06-28"
1,0,1,0,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_39401_2011-06-28"
1,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_43001_2011-06-28"
0,0,0,1,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_54201_2011-06-28"
3,0,0,0,0,0,0,"vespertino","(125,150]",0,"NOVADUTRA_BR-116/SP_58201_2011-06-28"
2,0,0,0,0,0,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_63101_2011-06-28"
1,0,0,0,0,0,0,"noturno","(125,150]",0,"NOVADUTRA_BR-116/SP_66001_2011-06-28"
1,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_3401_2011-06-28"
0,0,0,1,0,0,0,"noturno","(50,75]",0,"NOVADUTRA_BR-116/SP_72901_2011-06-28"
1,0,1,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_73201_2011-06-28"
1,0,0,0,0,0,0,"noturno","(50,75]",0,"NOVADUTRA_BR-116/SP_78801_2011-06-28"
0,0,1,0,0,0,0,"madrugada","(25,50]",1,"NOVADUTRA_BR-116/SP_5201_2011-06-28"
1,0,0,0,0,0,0,"madrugada","(75,100]",0,"NOVADUTRA_BR-116/SP_8001_2011-06-28"
1,0,0,1,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_8701_2011-06-28"
3,0,0,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_11001_2011-06-28"
0,0,0,1,0,1,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_17001_2011-06-28"
0,0,2,0,1,0,0,"manha","(225,250]",0,"NOVADUTRA_BR-116/SP_20201_2011-06-28"
0,0,0,1,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_20901_2011-06-28"
3,0,1,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_28701_2011-06-28"
1,0,1,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_1301_2011-06-29"
0,0,1,0,0,0,0,"vespertino","(50,75]",0,"NOVADUTRA_BR-116/SP_45501_2011-06-29"
1,0,1,0,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_50601_2011-06-29"
1,0,0,0,0,0,0,"vespertino","(75,100]",0,"NOVADUTRA_BR-116/SP_50801_2011-06-29"
1,0,0,0,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_51501_2011-06-29"
0,0,1,0,0,0,0,"vespertino","(175,200]",0,"NOVADUTRA_BR-116/SP_53001_2011-06-29"
0,0,0,1,0,1,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_61501_2011-06-29"
0,0,2,1,0,0,0,"noturno","(100,125]",0,"NOVADUTRA_BR-116/SP_78901_2011-06-29"
1,0,0,0,0,0,0,"madrugada","(125,150]",0,"NOVADUTRA_BR-116/SP_6401_2011-06-29"
1,0,0,0,0,0,0,"madrugada","(25,50]",0,"NOVADUTRA_BR-116/SP_8701_2011-06-29"
1,0,0,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_8901_2011-06-29"
0,0,2,0,0,0,0,"manha","(175,200]",0,"NOVADUTRA_BR-116/SP_9501_2011-06-29"
0,0,0,1,0,0,0,"manha","(225,250]",0,"NOVADUTRA_BR-116/SP_20901_2011-06-29"
2,0,0,0,0,0,0,"manha","(225,250]",0,"NOVADUTRA_BR-116/SP_21201_2011-06-29"
0,0,0,1,0,1,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_31501_2011-06-30"
0,0,0,1,0,1,0,"manha","(75,100]",0,"NOVADUTRA_BR-116/SP_32101_2011-06-30"
0,0,1,0,0,1,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_32801_2011-06-30"
2,0,0,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_39901_2011-06-30"
0,0,1,0,0,1,0,"vespertino","(25,50]",0,"NOVADUTRA_BR-116/SP_44001_2011-06-30"
0,0,2,0,0,0,0,"vespertino","(100,125]",0,"NOVADUTRA_BR-116/SP_46001_2011-06-30"
0,0,0,1,0,1,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_52501_2011-06-30"
1,0,0,0,0,0,0,"noturno","(50,75]",0,"NOVADUTRA_BR-116/SP_59601_2011-06-30"
0,0,1,0,0,0,0,"noturno","(25,50]",0,"NOVADUTRA_BR-116/SP_60501_2011-06-30"
0,0,2,0,0,0,0,"noturno","(25,50]",0,"NOVADUTRA_BR-116/SP_61001_2011-06-30"
1,0,0,0,0,0,0,"noturno","[0,25]",0,"NOVADUTRA_BR-116/SP_62501_2011-06-30"
0,0,1,0,0,0,0,"noturno","(25,50]",0,"NOVADUTRA_BR-116/SP_68301_2011-06-30"
1,0,0,0,0,1,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_74101_2011-06-30"
1,0,0,0,0,1,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_8101_2011-06-30"
0,0,0,1,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_20501_2011-06-30"
1,0,0,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_23401_2011-06-30"
1,0,0,0,0,1,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_33701_2011-07-01"
3,0,0,0,0,0,0,"vespertino","(225,250]",0,"NOVADUTRA_BR-116/SP_44201_2011-07-01"
1,0,1,0,0,0,0,"vespertino","(200,225]",0,"NOVADUTRA_BR-116/SP_59301_2011-07-01"
0,0,2,0,0,0,0,"vespertino","(225,250]",0,"NOVADUTRA_BR-116/SP_59701_2011-07-01"
1,0,0,1,0,0,0,"noturno","(225,250]",0,"NOVADUTRA_BR-116/SP_63601_2011-07-01"
1,0,0,0,0,0,0,"madrugada","(175,200]",0,"NOVADUTRA_BR-116/SP_3101_2011-07-01"
2,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_73901_2011-07-01"
1,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_74301_2011-07-01"
1,0,1,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_75601_2011-07-01"
1,0,0,0,0,0,0,"noturno","(75,100]",0,"NOVADUTRA_BR-116/SP_79301_2011-07-01"
2,0,0,0,0,0,0,"madrugada","(200,225]",0,"NOVADUTRA_BR-116/SP_4001_2011-07-01"
1,0,0,0,0,0,0,"madrugada","(225,250]",0,"NOVADUTRA_BR-116/SP_5401_2011-07-01"
3,0,0,0,0,0,0,"manha","(200,225]",0,"NOVADUTRA_BR-116/SP_10101_2011-07-01"
0,0,2,0,0,0,0,"manha","(150,175]",0,"NOVADUTRA_BR-116/SP_26901_2011-07-02"
1,0,1,0,0,0,0,"vespertino","(50,75]",0,"NOVADUTRA_BR-116/SP_49501_2013-04-18"
4,0,0,0,0,0,0,"vespertino","(150,175]",0,"NOVADUTRA_BR-116/SP_57001_2013-04-18"
1,0,1,0,0,0,0,"noturno","(50,75]",0,"NOVADUTRA_BR-116/SP_61301_2013-04-18"
1,0,0,0,0,0,1,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_62301_2013-04-18"
1,0,0,0,0,0,0,"noturno","(200,225]",0,"NOVADUTRA_BR-116/SP_63101_2013-04-18"
1,0,0,0,0,0,0,"noturno","(175,200]",0,"NOVADUTRA_BR-116/SP_67401_2013-04-18"
